Utterance,Emotion
"Oh well s’now thought I what about my first husband, that I’m lucky if my kid gets to spend the weekend with and father her the twins and little Ms. New Boobs.",disgust
I just called a friend of mine.,neutral
These things.,sadness
"Will you like up? I'm not talking about sexy grow, but, stuff, when I'm cooking naked.",disgust
Oh.,neutral
"Yeah, well...",neutral
ooh!,joy
There he is!,joy
verification it out.  How much of a man am I?!,joy
"Nothing. It’s just old and drear, that’s all.",disgust
"Come on man, you-you got to give me a second chances!",sadness
"backstage, wait, Uh?",surprise
"count I never should have kissed your girlfriend, but I’m",fear
I’ll try.,neutral
Oh what then? Whoop me?,anger
"In fact—yes,  I’m,’m sorry.",sadness
Ohhh no!,surprise
No-no. We,fear
"Well, the old lady madam died.",sadness
Are you're hands still wet?,neutral
All right where’s that turkey!,neutral
"Nope! Because I’m not your boyfriend.  Hey Pheebs, how did it go?",neutral
God. I immortal spirit violated.,disgust
didn’t I see that!,surprise
"All right let me see.  Uma Thurman, Winona Ryder, Elizabeth Hurely, Michelle Pfieffer, and Dorothy Hammel?",neutral
"Well I’d be fear of them, but all right.",fear
I am Quel gonna do?!,fear
Uh-oh.,fear
I am not!,anger
"Oh well, this was a really crucial experience for me, and    I wanted to share it with you.",joy
"Yeah, Big Brother.",neutral
"I, I can’t helping you.",sadness
I bet ‘ya ya I could fit in there.,neutral
"Yeah, it was really difficult.",sadness
That’s comical. Umm….  It’s not mirthful.,fear
"Uh actually, I institutionalise the flowers before the actual date. So technically,",anger
"Hey, it’s sulphur been like three weeks!",anger
No-no-no-no.  Hey!,surprise
Howdy Ross! The baby’s kicking!,joy
Oh.  It’s just so unexpected! I…I hmmm…Boy I’ll tell you it’s just such an honor to be designate for a,joy
"Please, about you and Chandler?",anger
Hello? Who WHO are we spying on?,sadness
One!  No ten! You said ten! You can’t take that back!,anger
No-no s’it not!,sadness
"broke, well... Joey and I Uh up.",sadness
"Great, Monica, y'know what, you could've called, I have been up here, I've worried...",sadness
That was a proof!,fear
Wait a hour!,sadness
"No, I didn't misunderstand, okay? She was all over me! She touched my bicep for crying represent out loud!",anger
Heh Ross! I brought reinforcements.,joy
I-I'm pitiful! Sorry.,fear
You can call off the roommate researching!  Hi! I’ll be living here.,joy
"Huh, Rach I got to say it’s gonna take a lot of money for me to go out on a date with a dude.",disgust
"Well, they’re just gonna have to expectation aren’t they? I’ve only got two hands!!",anger
"Well, time least you’re not hearing it for the first at at your fifth octane Halloween party.",disgust
wife My’s a lesbian.,sadness
What?!,surprise
"dress! I did it! Heh, who’s stupid now?",joy
"Look, look, your daughter and I are supposed to leave tonight for our honeymoon, now-now you-you tell her that I’m gonna be at that airport and I hope that she’ll be there too!",anger
Hi everyone.,neutral
"No. I’m just, I wanna, I need one to be alone.",sadness
Because it’s bizarre!,disgust
"Honey, we were at this beautiful set, and I-I-I just put our names down for fun!",anger
deuced you Monica Geller hyphen Bing!,anger
Yeah. wherefore are you getting so upset?,surprise
"Well, let's just say the impressions you location in the butter left little to the imagination.",disgust
"God, and now I just can’t stop picturing with her, I can’t,  it doesn’t matter what you say, or what you do, Ross.",sadness
"Conversely of hitting on her right away, he's becoming her confidant.",anger
Then she’ll have to come back here and live all only.,sadness
"No, come on don’t cranking.  Ouch!",joy
hullo! One marriage please!,joy
"What should I assume, now I’m all excitable.",fear
Carol our sex is—it’s just not working,sadness
It just keeps getting worse and worse!,anger
"You’re a genius, Ross.",joy
"Quoi did, what did he tell?",fear
"I’m apology, I, I wa, I was just ah....",fear
That’s odd. Umm….  It’s not amusing.,fear
Does that smell botheration?,disgust
Thanks sweetie.,neutral
Really?,surprise
"Hey, it’s been like three weeks!",anger
"That's okay, Joe.",neutral
"I think we should call Ross, maybe he can get a car and come pick us up.",neutral
"Oh yeah, I’d love that.",joy
Have you ever seen so much crap?,disgust
Awww! Mel died Torme.,sadness
Ohh immortal...,fear
Thank you.,neutral
"No-no, I know that, but I just have to make enough money for the second part of my plan.",neutral
"Ohh, immortal.",sadness
Uh-oh.,fear
"So, are you ready to go?",neutral
Here!,anger
It’wrong s.,disgust
gonna’re never We find anybody.,sadness
"Great, let’s begin.  How’s the pressure?",joy
"turkey mean, Thanksgiving with no I is like-like Fourth of July with no apple pie!",sadness
This way I can break 'em up with a movie.,neutral
i like it!,joy
"We've got the ground-up flesh of formerly cunning cows and turkeys, ew...",disgust
What? No-no it’s her birthday!,surprise
"Umm, appear like you.",fear
"shmair, Fair",sadness
"Okay, okay look, I know I'm being Mr. Inappropriate today, but it's just so roughneck, I mean see you walking around and I just wanna touch you and keep you, seed on no one's around, just, just kiss me.",joy
tranquillise?,surprise
"Umm, listen I am sorry, but I’ll put some out firstly thing in the morning.",sadness
Oh no. Could I amaze anyone a coffee or…poison? No? precisely for me? Okay.,fear
Which one?,neutral
"You'd better do something, or I'm gonna walk out that puerta right now! Well? Are you gonna?",anger
Uh-huh! Uh-huh! And-and-and I’ll always remember that summer because that’s when I realized that we are related.,joy
"No, but Horny for Monica pastor telephoned, wanting to know if we were still together.",disgust
"...No, we hatred him.",disgust
"Fine, y’love what, that’s it. From now on, Joey, I want you to be my best man.",anger
It’s-it’s too briefly.,fear
"Oh, I took Larry there to eating but it was all plunder. So we shut it down!",disgust
I don’t know Tag! How can your genitals make phone ask? Allright? It’s not a perfect world! Just go please.,anger
"Ross, thank Goodness.",joy
"Nobody wish to do it? All right, I’ll do it myself.",disgust
"I know!  switch, okay?",fear
"Well, I don’t know. ace think it does something to salami.",sadness
Oh my Deus!  Go away!  Stop looking in here!,anger
"Hey, y’know what?",surprise
"I'd love to stay, but I have eh...  got    a sexy date...",joy
"Monica, betting the apartment, I don’t discern about this.",fear
howdy?   It’s the deli again!,surprise
"All right, you’re telling me you can eat an entire turkey in just one sitting?",neutral
This poor guy’s been in a coma for five years. It’s hopeless.,sadness
"Ohhh, classy.",disgust
That’s all!,sadness
"Okay, you're coming with me, and I also told them that if we're still here when they get off that we'll go down to the cafeteria and have some",neutral
Now just assure Emily that I love her and that I can’t opine spending my life with anyone else.,anger
Hey!  Can we pick up where we left off?,joy
Do you really want to pull at that thread?,surprise
oui Yeah!,disgust
"Okay, listen Robert...",neutral
"""No we weren’t!""",anger
Really? Me?,surprise
"There huh—hmm, there-there was an incidental.",fear
We faulty people.,disgust
"Okay, what is in here? shake?",surprise
Do you wanna?,neutral
I just don’t know! It just doesn’t feel properly.,sadness
Quel?!,surprise
You can’t marry him!,sadness
No!,joy
"There he goes, your fiancée.",joy
"Umm, this is great winemaking.",joy
"Oh, good. Thanks.",neutral
Oh that makes me feel so warm in my hollow tin chest.,neutral
"No, you can't! Friends hooking up is a bad estimation.",fear
Yeah. Oh I just wish we could not be married for a little bit! Y’know I just wishing we could be like on a discover!,anger
"Ohh-ho-hooohhh. The hair's-breadth comes out, and the gloves come on.",anger
And ignominy on you!,disgust
"One, two, three, four!",neutral
Yeah! Oh yes!,anger
"Either they’re too old, or they’re too young, and then there’s Pete who’s-who’s crazy about me, and who’s absolutely perfect for me, and there’s like zip going on!",sadness
"Did you not heard me say, ""Du-ude?!""",anger
"No, no, no, I wouldn’t do you myself, I mean that would be weird.",disgust
"Yeah, I know, it's my birthday. We all should be here.",sadness
Floozy?!,surprise
"Mon, calculate at yourself. You have cookie on your neck.",disgust
yeah Yeah.,sadness
What? What secrets? You know secretive? What are they?,surprise
"What?! Joey, you don’t want to go on a dates with a pregnant lady.",surprise
Sells drugs to tiddler.,disgust
"It was so stupid, I said some lug in an interview that I shouldn’t have said.",anger
Yea!,disgust
You think?,surprise
"Aww, I don't wish to interpret that!",disgust
I'm not fine. Here semen.,fear
"All right. Well, there you go.  Stop it, barricade it, stop it.",anger
Especially you  with that!,disgust
hush-hush? Married people aren’t supposed to have secrets between one another. We have too much screw and respect for one another.,anger
nobelium!,anger
Yeah!,neutral
Yeah? You comparable that one?,surprise
"""Oh, my, deity.""",surprise
alright?,anger
Well you should be stymy.,disgust
I can’t believe this. Do you think that your parents could help pay for it?,surprise
"Look, I feel really bad about how I freaked you out before, so I called the father and asked him to meet you here so you can tell him.",sadness
"Oh, no, no, I don't have one. I just need to talk to my friend.",neutral
I’ve had seven serious shocks.,sadness
We could have our own appearance!,joy
Got out!!,anger
"Oh that’s not important. The point is, I really—I think everything’s gonna be okay.",neutral
What’s fallacious with you?,disgust
Vous went through my personal property?,anger
Check out the ring.,joy
Sorry.,sadness
No-no!,fear
thank Thanks.,sadness
All time?,sadness
"Oh, that then is so unfortunate.",sadness
Why not?!,surprise
"Hmm, no.",fear
"Yeah, maybe...",joy
Nuh-uh.,fear
Yeah. I’m gonna have a baby. I’m gonna have a baby. I’m gonna have a baby!,joy
"Oh no, one of those ‘look for the hidden meaning’ songs.",neutral
particularly especially you  with that!,disgust
howdy Hello?,surprise
What?,fear
"No, no, no, don't! I've been waitin' for like, forever to go out with Lorraine. Just calm.",anger
"Yeah, yeah that means... you know? We just... we don't have time    for this.",neutral
I just trying to bring a little culture to the group.,sadness
"Yeah, apparently they’re turning it into some kinda coffee place.",neutral
ilk what?,surprise
"Nine months from now we can be here, having our own spoil.",joy
"Carol called me to thank me for the lasagna, I asked, she told me.",neutral
"Pheebs, come on, you didn’t kill anybody, these people just happened to die when you went to the dentist.",neutral
