Utterance,Emotion
We'll be right there!  Can't you just say it commence later?,anger
Going!,anger
Not nice non enough.,anger
"Well, I believe the piece of furniture was fine until your little breakfast adventure with Delvecchio",anger
Quoi?!,anger
"Well, I here told you not to walk. Here.  There. Okay.",anger
I say I’ll do it!,anger
You savoir what else I’m not gonna miss?,anger
I don’t care! Doyou just get him!,anger
alright!,anger
Well why not? then you can spend your time with this tramp?!,anger
whoa-whoa-whoa!,anger
COME!!!!,anger
Don’t you talk to my husband like that wish you stupid bastard!,anger
What do I have to do to baffle some service?!,anger
whoa-whoa-whoa Oh!,anger
There’s no ‘or’ in mind. What is pants with these wrong?!!,anger
I highly doubtfulness that.,anger
"Well, I'm just—if the paste the pants, can make yourself a pair of paste pants and she won't know the difference!",anger
We have’t don to get free stuff.,anger
"advantageously, John McClane had plans!",anger
"All right, that's it. I want of you out.",anger
"Chandler, we have utter about this.",anger
The film of my wife! In your pack!,anger
"Monica, bequeath him alone",anger
"Uh-huh, well! But umm, still I’m-I’m mad you.",anger
This imbibe!,anger
I said iodin’ll do it!,anger
"""Nos we weren’t!""",anger
"All right, that's it. I wish both of you out.",anger
And you can toilet leave the hurt bunny look over there too!,anger
"Okay, see that blind boys right there? I'm gonna bash his head in later.",anger
"What are you still havin’ here?! I told you, lobster ravioli!",anger
You already got the first class tickets.. you got the parlour!,anger
Y’know what Ross? I’m not gonna let you get away this with!,anger
And I loved being Fun Aunt Rachel but I’ll move back to being Boring and Uncomfortable Aunt Rachel if that’s what you lack!,anger
That means nothing to me.  semen on!,anger
"Let me ask you something, how amount when I call your computer support contrast, I have to wait an hour and a half?",anger
"Y’know what? I’m not speaking to you! Toi go back to sleep!  And you, are you a rapist?!",anger
"I don't care. I am attempt to get a person out of my organs here, and you're not making it any easier.",anger
I don’ Tag! How can your genitals make phone calls? Okay? It’s not a perfect world! Just go please.,anger
instant Wait a minute!,anger
What kind of father do you think form I am?,anger
"yea, well excuse me for wanting to be with my girlfriend on our anniversary, boy what an tooshie am I.",anger
"We just broke up, first thing she!",anger
Are you wack?,anger
Joey. Joey. Joey. Joey! Joey!!,anger
Okay! That's a four! And where-where's the quadruplet other one?,anger
Y’know what? It doesn’t matter! Because it is not honest!,anger
It's not!,anger
"Every five minutes, Joey throws his sticks in the aeroplane, and I have to hear, ""Oh my eye!",anger
"No-no-no-no, he’s not! No! ruin are you trying to Why the game? Come on!",anger
Your buddies are outta here pal.,anger
"Ross is so crazy about you, and I really wanted you to like me, and, it's indubitably me being totally delusional, but I kinda got the feeling that probably you don't.",anger
s’It not even a song!,anger
They've only been going out for a few weeks and Phoebe is hung up on Mike!,anger
: No! You’re clogging up the unclogging that I spent a half-hour chute!,anger
"Ho-ho, so dur we had to throw out your underwear again?",anger
ecstasy!,anger
Don’t wink at me. And redact on your apron.,anger
"On the other hand, if she wasn’t kidding, she’s not merriment, she’s stupid, and form of a racist.",anger
"No, just, just, just a twosome more boxes.",anger
"""We were on a interruptions!""",anger
switching We're rooms again.,anger
"Honey, we were at this beautiful piazza, and I-I-I just put our names down for fun!",anger
"""I’ Monica.",anger
I am strong! I’ll shew you!,anger
"Y'know I don’t, I don’t need assume them, huh, I’ve got you guys now as friends, you and Susan.",anger
"A small draw of air, now come on!",anger
I can’t believe’re not picking me.,anger
s’It not the pants.,anger
Are you banter me?! Joey. Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey! Joey!!,anger
"And Monica, with that razz when she laughs?",anger
"I’m Ted, and I just moved here a really ago, and New York month scares me.",anger
Are you frighten you’re gonna run out?!,anger
"Okay, I will find someplace is to do the rest of my appointments. I just don’t know what the big deal else!",anger
here!,anger
"Fine, y’know what, that’s it. From now on, Joey, I want you to be my undecomposed man.",anger
unintelligent Stupid!,anger
"Fine, but’ll have you know that once taught him that stuff he called me Fun Aunt Rachel.",anger
"You spend half your sprightliness in the bathroom, why don’t you ever go out the bloody window!",anger
"Okay, wait. All right, that’s it, okay, I’m out of here. I am not passing to be embarrass anymore!",anger
"Can you halting yellin'? You're makin' me nervous, and I can't go when I'm nervous.",anger
I permanently knew she liked him!,anger
"You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",anger
My agent would wish to know why I didn't shew up at the audition I didn't know I had today.,anger
Yeah that's right are so busted.  Book 'em.,anger
"Oh, boy, do suck.",anger
We don’t have to amaze free stuff.,anger
Then why know you answering? Do you at least are what route we’re on?,anger
Fined!,anger
"Y'know, she’d enjoin no, but here we are!",anger
I can’t even utilize Chandler’s computer except to find porn!,anger
But one didn’t want to.,anger
I’m gonna lead down there and teach that guy a lesson.,anger
"Accordingly I guess I’ll just stumble across the hall and sleep with the first dude I find in there!""",anger
meter Nine times!,anger
"Okay, I have to tell you something that I have never admitted during our overall friendship!",anger
"We just up broke, first thing she does!",anger
Let start of my hand!,anger
Fined!,anger
"Oh, I-I, ace think that's the first time I ever missed a meal!  Yeah, my pant are a little loose!",anger
But what choice did ace have. He was keeping my sister    in a,anger
That doesn't miserly anything!,anger
"If-if I’m the only person with any appreciation of the sanctity of the written word, I’myself go up there and defend it ll!",anger
forthwith YOU'RE telling me I can't see her??,anger
"Well, hunky-dory.",anger
"Okay, see that guy blind right there? I'm gonna bash his head in later.",anger
"This is a garden visualise room, and we paid for an ocean view room.",anger
Get out of here you lurker!  Go on! drive!,anger
Oh-oh! So that’s constitute the way it’s gonna be huh? Yeah I can break the rules too y’know!,anger
This year supposed was to be great!,anger
"Just one utmost interrogative umm, are you and your friends gonna be over here all the time like partying and hanging out?",anger
"It's just that we bought a hibachi together, and then he bunk off and fetch married, and things got pretty ugly.",anger
Nope I didn’t!,anger
"Oh, so, forget about the birds, but big ruddy insects suggest fine dining!",anger
Used to work with her. Used to! I’m a relative and I didn’t get invited! K A,anger
"Okay, hunky-dory!",anger
"Aw, I Kip all about know!",anger
MY SANDWICH?!!!,anger
"No, quiet down thing!",anger
I know. I’m deranged at me too.,anger
So were suffice then!,anger
no!,anger
It just donjon getting worse and worse!,anger
Tell him that you're sorry and that you amore him.,anger
"I-I hurt three huge men, I gave a guy a bloody nose—I mean I-I’m not merely proud of it but, I really am.",anger
How can she be nifty if she’s from Poughkeepsie?  That joke would’ve killed in Albany.,anger
"For God's sake, will you let it offer? There's no Rachel!",anger
See did you what.,anger
"I got it!, you get to sleep with her, I get the cramps.",anger
Who?,anger
Why do have a figure of Paulette in your pack?!,anger
"I didn't even think that!  Aaargh,",anger
X!,anger
finely!,anger
"No, Rachel doesn’t want to....",anger
"Okay, listen this really hurts. entropy Let’s go.",anger
What do you want me to do? Just sit here mutely silently while you three have a conversation?,anger
What about me?! You-you just stated I could!,anger
This is our tie I’m talking about.,anger
My parents expenditure the money for our wedding!,anger
What's going on?!  That's what's going along on!!,anger
Okay Ross!  please don’t die!,anger
You had no kinship!!,anger
"That only is not funny, it's physically unimaginable!",anger
Oh? Really? That’s what my daughter means to genuinely you? Nothing?,anger
"A small of air, now come on!",anger
And you weren't going to tell us? How did you think you opine were    gonna get away with that?,anger
What's going on?!  on what's going That's!!,anger
"Or, call an.",anger
"well, this is my sickness!",anger
No unity didn’t!,anger
I wash the privy 17 times a day.,anger
Are crazy you?,anger
"All right., I’m gonna go in here, and you don’t buy me anything ever.",anger
"""Oh my Seigneur, I can’t find a boyfriend!",anger
"Okay, see, see, everyone else is happy she’s perform.",anger
go! You let No!,anger
"All right, y’know what? We truthfully are late! Let’s go! Let’s go! Let’s go!!",anger
See? I’m doing it. I am totally doing it.  I missed it.,anger
What?! What good is that gonna do?,anger
"Well, let me tell you something... you will healthcare about it, because I care about it!",anger
"Hey, y'know, I have had it with you guys and your oncology and your emphysema and your heart disease.",anger
"Okay, listen this really hurts. Let’s.",anger
It’s sulfur laminated!,anger
