Dialogue_ID;Utterance_ID;Emotion;Sentiment
640;10;neutral;neutral
640;11;joy;positive
640;12;neutral;neutral
640;13;neutral;neutral
640;14;neutral;neutral
640;15;joy;positive
640;16;neutral;neutral
641;0;neutral;neutral
641;1;fear;negative
642;0;neutral;neutral
642;1;surprise;positive
642;2;neutral;neutral
642;3;neutral;neutral
642;4;neutral;neutral
643;0;neutral;neutral
643;1;neutral;neutral
643;2;disgust;negative
643;3;surprise;negative
643;4;surprise;negative
643;5;neutral;neutral
643;6;neutral;neutral
644;0;surprise;positive
644;1;neutral;neutral
644;2;anger;negative
644;3;neutral;neutral
644;4;neutral;neutral
644;5;joy;positive
644;6;surprise;positive
644;7;anger;negative
644;8;joy;positive
644;9;anger;negative
644;10;neutral;neutral
645;0;neutral;neutral
645;1;joy;positive
645;2;neutral;neutral
645;3;neutral;neutral
645;4;neutral;neutral
645;5;sadness;negative
645;6;sadness;negative
645;7;neutral;neutral
645;8;fear;negative
645;9;neutral;neutral
645;10;neutral;neutral
645;11;neutral;neutral
645;12;neutral;neutral
645;13;joy;positive
645;14;surprise;positive
645;15;neutral;neutral
645;16;neutral;neutral
646;0;neutral;neutral
646;1;joy;positive
646;2;neutral;neutral
646;3;joy;positive
646;4;joy;positive
646;5;joy;positive
646;6;neutral;neutral
646;7;neutral;neutral
646;8;joy;positive
646;9;anger;negative
646;10;neutral;neutral
646;11;neutral;neutral
646;12;neutral;neutral
646;13;neutral;neutral
646;14;neutral;neutral
646;15;neutral;neutral
646;16;surprise;positive
646;17;joy;positive
646;18;neutral;neutral
646;19;joy;positive
646;20;anger;negative
646;21;joy;positive
647;0;neutral;neutral
648;0;neutral;neutral
648;1;anger;negative
648;2;anger;negative
648;3;anger;negative
648;4;neutral;neutral
648;5;surprise;negative
648;6;neutral;neutral
649;0;surprise;positive
649;1;neutral;neutral
649;2;joy;positive
649;3;joy;positive
649;4;neutral;neutral
649;5;neutral;neutral
649;6;neutral;neutral
649;7;joy;positive
649;8;joy;positive
649;9;joy;positive
649;10;neutral;neutral
649;11;neutral;neutral
649;12;neutral;neutral
649;13;surprise;positive
649;14;neutral;neutral
649;15;surprise;positive
649;16;neutral;neutral
649;17;neutral;neutral
649;18;neutral;neutral
649;19;joy;positive
649;20;neutral;neutral
649;21;neutral;neutral
649;22;neutral;neutral
649;23;anger;negative
650;0;anger;negative
650;1;neutral;neutral
650;2;joy;positive
650;3;neutral;neutral
650;4;neutral;neutral
650;5;disgust;negative
650;6;neutral;neutral
650;7;neutral;neutral
650;8;joy;positive
651;0;surprise;positive
651;1;surprise;positive
651;2;surprise;positive
651;3;neutral;neutral
651;4;neutral;neutral
651;5;neutral;neutral
651;6;neutral;neutral
651;7;neutral;neutral
651;8;neutral;neutral
651;9;neutral;neutral
651;10;anger;negative
651;11;surprise;positive
651;12;neutral;neutral
652;0;disgust;negative
652;1;disgust;negative
652;2;neutral;neutral
652;3;sadness;negative
652;4;neutral;neutral
652;5;joy;positive
652;6;joy;positive
652;7;joy;positive
652;8;joy;positive
652;9;fear;negative
652;10;joy;positive
652;11;neutral;neutral
652;12;neutral;neutral
652;13;neutral;neutral
652;14;joy;positive
652;15;surprise;positive
653;0;neutral;neutral
653;1;neutral;neutral
653;2;joy;positive
653;3;neutral;neutral
653;4;neutral;neutral
654;0;sadness;negative
654;1;disgust;negative
654;2;fear;negative
654;3;anger;negative
654;4;sadness;negative
654;5;neutral;neutral
654;6;neutral;neutral
654;7;neutral;neutral
654;8;joy;positive
655;0;surprise;positive
655;1;neutral;neutral
655;2;neutral;neutral
655;3;sadness;negative
655;4;joy;positive
655;5;neutral;neutral
655;6;surprise;positive
655;7;surprise;positive
655;8;joy;positive
655;9;surprise;positive
655;10;neutral;neutral
655;11;joy;positive
655;12;joy;positive
655;13;joy;positive
655;14;joy;positive
655;15;joy;positive
656;0;joy;positive
657;0;joy;positive
657;1;neutral;neutral
657;2;neutral;neutral
657;3;joy;positive
657;4;joy;positive
657;5;neutral;neutral
657;6;neutral;neutral
657;7;joy;positive
657;8;neutral;neutral
657;9;neutral;neutral
657;10;neutral;neutral
657;11;surprise;positive
657;12;joy;positive
657;13;neutral;neutral
657;14;sadness;negative
;;;
657;16;neutral;neutral
657;17;neutral;neutral
657;18;disgust;negative
657;19;neutral;neutral
658;0;neutral;neutral
658;1;surprise;positive
658;2;joy;positive
658;3;neutral;neutral
658;4;fear;negative
658;5;anger;negative
658;6;joy;positive
658;7;neutral;neutral
658;8;neutral;neutral
658;9;neutral;neutral
658;10;surprise;negative
658;11;anger;negative
658;12;neutral;neutral
658;13;neutral;neutral
658;14;neutral;neutral
658;15;neutral;neutral
658;16;disgust;negative
658;17;surprise;negative
658;18;neutral;neutral
658;19;neutral;neutral
658;20;neutral;neutral
659;0;neutral;neutral
659;1;neutral;neutral
659;2;neutral;neutral
659;3;sadness;negative
659;4;neutral;neutral
659;5;neutral;neutral
659;6;sadness;negative
659;7;neutral;neutral
659;8;neutral;neutral
659;9;neutral;neutral
659;10;neutral;neutral
659;11;neutral;neutral
659;12;neutral;neutral
659;13;joy;positive
659;14;neutral;neutral
659;15;neutral;neutral
659;16;neutral;neutral
659;17;neutral;neutral
659;18;neutral;neutral
659;19;joy;positive
660;0;neutral;neutral
660;1;neutral;neutral
660;2;neutral;neutral
660;3;neutral;neutral
660;4;anger;negative
660;5;sadness;negative
660;6;sadness;negative
660;7;joy;positive
660;8;neutral;neutral
660;9;joy;positive
660;10;joy;positive
660;11;neutral;neutral
660;12;neutral;neutral
660;13;neutral;neutral
660;14;sadness;negative
660;15;surprise;positive
661;0;anger;negative
661;1;surprise;negative
661;2;neutral;neutral
661;3;neutral;neutral
661;4;neutral;neutral
661;5;neutral;neutral
661;6;neutral;neutral
661;7;anger;negative
661;8;anger;negative
661;9;sadness;negative
662;0;neutral;neutral
662;1;neutral;neutral
662;2;neutral;neutral
662;3;neutral;neutral
662;4;neutral;neutral
662;5;neutral;neutral
662;6;sadness;negative
663;0;joy;positive
663;1;neutral;neutral
663;2;joy;positive
663;3;joy;positive
663;4;neutral;neutral
663;5;neutral;neutral
663;6;neutral;neutral
663;7;neutral;neutral
663;8;neutral;neutral
663;9;neutral;neutral
664;0;neutral;neutral
664;1;sadness;negative
664;2;sadness;negative
664;3;sadness;negative
664;4;anger;negative
664;5;neutral;neutral
664;6;neutral;neutral
664;7;neutral;neutral
664;8;neutral;neutral
665;0;neutral;neutral
665;1;joy;positive
665;2;neutral;neutral
665;3;neutral;neutral
665;4;surprise;positive
665;5;neutral;neutral
665;6;neutral;neutral
665;7;neutral;neutral
665;8;surprise;negative
665;9;neutral;neutral
665;10;neutral;neutral
665;11;neutral;neutral
665;12;neutral;neutral
665;13;neutral;neutral
665;14;neutral;neutral
665;15;disgust;negative
665;16;neutral;neutral
665;17;surprise;positive
665;18;anger;negative
666;0;neutral;neutral
666;1;neutral;neutral
666;2;surprise;negative
666;3;disgust;negative
666;4;anger;negative
666;5;neutral;neutral
666;6;neutral;neutral
666;7;neutral;neutral
666;8;fear;negative
666;9;anger;negative
666;10;surprise;negative
666;11;anger;negative
666;12;neutral;neutral
666;13;neutral;neutral
666;14;neutral;neutral
666;15;joy;positive
666;16;neutral;neutral
667;0;joy;positive
667;1;joy;positive
667;2;sadness;negative
667;3;neutral;neutral
667;4;joy;positive
667;5;neutral;neutral
667;6;joy;positive
667;7;neutral;neutral
667;8;sadness;negative
667;9;neutral;neutral
668;0;joy;positive
668;1;neutral;neutral
669;0;neutral;neutral
669;1;joy;positive
669;2;joy;positive
669;3;surprise;positive
669;4;neutral;neutral
670;0;joy;positive
670;1;anger;negative
670;2;sadness;negative
670;3;anger;negative
670;4;joy;positive
670;5;neutral;neutral
670;6;neutral;neutral
670;7;anger;negative
670;8;joy;positive
670;9;anger;negative
670;10;joy;positive
670;11;joy;positive
670;12;neutral;neutral
670;13;joy;positive
670;14;neutral;neutral
670;15;sadness;negative
671;0;neutral;neutral
671;1;neutral;neutral
671;2;neutral;neutral
671;3;neutral;neutral
671;4;neutral;neutral
671;5;neutral;neutral
671;6;neutral;neutral
671;7;neutral;neutral
671;8;surprise;positive
671;9;joy;positive
671;10;surprise;positive
671;11;surprise;positive
671;12;neutral;neutral
671;13;neutral;neutral
671;14;neutral;neutral
671;15;anger;negative
671;16;neutral;neutral
671;17;anger;negative
672;0;neutral;neutral
672;1;surprise;positive
672;2;joy;positive
672;3;surprise;negative
672;4;neutral;neutral
672;5;joy;positive
672;6;joy;positive
672;7;neutral;neutral
672;8;sadness;negative
672;9;fear;negative
672;10;neutral;neutral
672;11;anger;negative
672;12;anger;negative
672;13;neutral;neutral
672;14;joy;positive
672;15;joy;positive
673;0;neutral;neutral
673;1;neutral;neutral
673;2;neutral;neutral
673;3;neutral;neutral
673;4;neutral;neutral
673;5;neutral;neutral
673;6;neutral;neutral
673;7;surprise;negative
673;8;neutral;neutral
673;9;neutral;neutral
673;10;neutral;neutral
673;11;neutral;neutral
673;12;neutral;neutral
673;13;neutral;neutral
673;14;neutral;neutral
673;15;neutral;neutral
673;16;neutral;neutral
673;17;neutral;neutral
673;18;surprise;negative
673;19;surprise;positive
673;20;fear;negative
674;0;neutral;neutral
674;1;neutral;neutral
674;2;neutral;neutral
674;3;surprise;positive
674;4;neutral;neutral
674;5;neutral;neutral
674;6;neutral;neutral
674;7;neutral;neutral
674;8;neutral;neutral
675;0;neutral;neutral
675;1;joy;positive
675;2;neutral;neutral
675;3;neutral;neutral
675;4;neutral;neutral
675;5;neutral;neutral
676;0;sadness;negative
676;1;surprise;positive
676;2;surprise;positive
676;3;sadness;negative
676;4;fear;negative
676;5;sadness;negative
676;6;sadness;negative
676;7;sadness;negative
676;8;surprise;positive
676;9;sadness;negative
676;10;anger;negative
676;11;surprise;negative
676;12;anger;negative
676;13;neutral;neutral
676;14;anger;negative
677;0;surprise;positive
677;1;neutral;neutral
677;2;joy;positive
677;3;neutral;neutral
678;0;neutral;neutral
678;1;neutral;neutral
678;2;neutral;neutral
678;3;neutral;neutral
678;4;joy;positive
678;5;neutral;neutral
678;6;neutral;neutral
678;7;surprise;positive
678;8;neutral;neutral
678;9;joy;positive
678;10;surprise;positive
678;11;neutral;neutral
678;12;joy;positive
678;13;neutral;neutral
678;14;neutral;neutral
678;15;joy;positive
678;16;neutral;neutral
678;17;neutral;neutral
678;18;neutral;neutral
679;0;neutral;neutral
679;1;neutral;neutral
679;2;joy;positive
679;3;joy;positive
679;4;surprise;negative
679;5;surprise;positive
679;6;neutral;neutral
679;7;joy;positive
679;8;surprise;positive
679;9;joy;positive
679;10;joy;positive
679;11;neutral;neutral
679;12;fear;negative
679;13;anger;negative
679;14;anger;negative
679;15;anger;negative
679;16;neutral;neutral
680;0;joy;positive
680;1;surprise;positive
680;2;surprise;positive
680;3;joy;positive
680;4;neutral;neutral
680;5;sadness;negative
680;6;neutral;neutral
680;7;neutral;neutral
680;8;joy;positive
680;9;joy;positive
680;10;joy;positive
680;11;neutral;neutral
680;12;neutral;neutral
680;13;sadness;negative
680;14;sadness;negative
681;0;neutral;neutral
681;1;neutral;neutral
681;2;sadness;negative
681;3;disgust;negative
681;4;sadness;negative
681;5;neutral;neutral
682;0;sadness;negative
682;1;neutral;neutral
682;2;neutral;neutral
682;3;neutral;neutral
682;4;neutral;neutral
682;5;joy;positive
682;6;joy;positive
682;7;neutral;neutral
682;8;joy;positive
682;9;neutral;neutral
682;10;neutral;neutral
682;11;neutral;neutral
682;12;neutral;neutral
682;13;neutral;neutral
682;14;neutral;neutral
683;0;joy;positive
684;0;neutral;neutral
684;1;neutral;neutral
684;2;neutral;neutral
685;0;neutral;neutral
685;1;neutral;neutral
686;0;neutral;neutral
686;1;neutral;neutral
686;2;neutral;neutral
686;3;anger;negative
686;4;disgust;negative
686;5;anger;negative
686;6;sadness;negative
686;7;joy;positive
686;8;neutral;neutral
686;9;joy;positive
686;10;neutral;neutral
686;11;surprise;negative
687;0;neutral;neutral
687;1;neutral;neutral
687;2;neutral;neutral
687;3;neutral;neutral
687;4;surprise;positive
687;5;surprise;positive
687;6;surprise;positive
687;7;surprise;positive
688;0;neutral;neutral
689;0;neutral;neutral
689;1;joy;positive
689;2;neutral;neutral
689;3;neutral;neutral
689;4;neutral;neutral
689;5;neutral;neutral
689;6;surprise;positive
689;7;joy;positive
689;8;joy;positive
689;9;joy;positive
689;10;neutral;neutral
689;11;neutral;neutral
689;12;neutral;neutral
689;13;surprise;positive
689;14;neutral;neutral
690;0;neutral;neutral
690;1;joy;positive
690;2;joy;positive
690;3;joy;positive
690;4;surprise;negative
690;5;surprise;negative
690;6;surprise;negative
690;7;surprise;negative
690;8;surprise;negative
690;9;surprise;negative
691;0;joy;positive
692;0;sadness;negative
692;1;neutral;neutral
693;0;neutral;neutral
693;1;neutral;neutral
693;2;anger;negative
693;3;anger;negative
693;4;anger;negative
693;5;anger;negative
694;0;joy;positive
694;1;neutral;neutral
694;2;neutral;neutral
694;3;sadness;negative
695;0;disgust;negative
695;1;fear;negative
695;2;joy;positive
695;3;fear;negative
695;4;joy;positive
695;5;anger;negative
695;6;joy;positive
696;0;neutral;neutral
696;1;surprise;negative
696;2;neutral;neutral
696;3;surprise;negative
696;4;anger;negative
696;5;anger;negative
696;6;anger;negative
696;7;anger;negative
697;0;joy;positive
697;1;surprise;positive
697;2;joy;positive
697;3;neutral;neutral
697;4;joy;positive
697;5;surprise;positive
697;6;surprise;negative
697;7;surprise;negative
698;0;anger;negative
698;1;neutral;neutral
698;2;anger;negative
698;3;disgust;negative
698;4;neutral;neutral
698;5;sadness;negative
698;6;surprise;positive
698;7;sadness;negative
699;0;surprise;positive
699;1;anger;negative
699;2;anger;negative
699;3;anger;negative
699;4;neutral;neutral
699;5;disgust;negative
699;6;surprise;negative
699;7;disgust;negative
699;8;anger;negative
699;9;neutral;neutral
699;10;neutral;neutral
699;11;disgust;negative
699;12;anger;negative
699;13;anger;negative
699;14;neutral;neutral
700;0;neutral;neutral
700;1;neutral;neutral
700;2;neutral;neutral
700;3;anger;negative
700;4;anger;negative
700;5;anger;negative
700;6;sadness;negative
700;7;neutral;neutral
700;8;anger;negative
700;9;neutral;neutral
700;10;anger;negative
700;11;sadness;negative
700;12;neutral;neutral
701;0;neutral;neutral
701;1;neutral;neutral
702;0;joy;positive
702;1;sadness;negative
702;2;neutral;neutral
703;0;neutral;neutral
703;1;neutral;neutral
703;2;neutral;neutral
703;3;surprise;positive
703;4;surprise;negative
703;5;surprise;negative
703;6;neutral;neutral
704;0;neutral;neutral
704;1;anger;negative
704;2;anger;negative
704;3;anger;negative
704;4;anger;negative
705;0;neutral;neutral
705;1;neutral;neutral
705;2;joy;positive
705;3;joy;positive
705;4;neutral;neutral
705;5;joy;positive
705;6;joy;positive
705;7;joy;positive
705;8;neutral;neutral
706;0;neutral;neutral
706;1;joy;positive
706;2;surprise;positive
706;3;neutral;neutral
706;4;neutral;neutral
706;5;joy;positive
706;6;joy;positive
706;7;neutral;neutral
706;8;joy;positive
706;9;joy;positive
706;10;joy;positive
707;0;anger;negative
;;;
707;2;neutral;neutral
707;3;neutral;neutral
707;4;neutral;neutral
707;5;neutral;neutral
707;6;neutral;neutral
707;7;neutral;neutral
707;8;surprise;negative
707;9;surprise;negative
707;10;anger;negative
707;11;anger;negative
707;12;anger;negative
707;13;joy;positive
707;14;anger;negative
707;15;neutral;neutral
708;0;neutral;neutral
709;0;joy;positive
;;;
710;0;joy;positive
711;0;joy;positive
712;0;joy;positive
712;1;joy;positive
712;2;fear;negative
712;3;neutral;neutral
712;4;surprise;positive
712;5;joy;positive
712;6;neutral;neutral
712;7;joy;positive
712;8;surprise;positive
712;9;joy;positive
712;10;joy;positive
712;11;disgust;negative
713;0;neutral;neutral
713;1;surprise;positive
713;2;joy;positive
714;0;neutral;neutral
714;1;joy;positive
714;2;anger;negative
714;3;neutral;neutral
