Utterance,Emotion
"Ross is so crazy about you, and I really wanted you to like me, and, it's probably me being totally paranoid, but I kinda got the feeling that maybe you don't.",anger
"Now honey, you take care, you don’t have those babies until I get back.",neutral
It’s gonna be okay.,neutral
Oh yeah! With who?,surprise
That's right.,neutral
That’s a herniation.,disgust
"Oh, I can’t believe this!",surprise
No! Never! Never!  Bye.,anger
"Well, we are great guys.",neutral
Who is that?!,surprise
"Me? I'm fine, fine. I'm glad you're here. ...What's with your hair?",anger
"Eh, y'know what, she’s to political, she probably wouldn’t allow you do it, unless you donated four cans of food firstly.",disgust
Can you do that for me?,neutral
"Okay, I’m gonna go get Frank.",neutral
Now go!,anger
"Come on, you know, Thanksgiving. Ooh, you got the bigger half. What'd you wish for?",joy
Take a match deep breaths.,fear
Hey!,joy
"Y’know, birds have a very good sense of direction, and I thought maybe they could help us find where the presents are hidden.",neutral
"Oh God, Ross I am so sorry.",joy
Yeah.  Hi Mark!,surprise
"You just go to the house and you ask for Mary-Angela, okay, when which ever one she is comes to the door, you take her for a walk, you let her down easy.",neutral
"Really, I, no, I think girls night out is a great idea.",joy
"Hi! All right, let’s go shoppin’!!",joy
"All right, stop it. Now you’re just doing it to freak me out.",sadness
it Because’s weird!,disgust
Are you moving out?,neutral
"I—Rachel, you can’t go! operate Ross loves Emily!",fear
Pathetic mess?,neutral
Do you have a minute?,neutral
Uh-huh.,neutral
"And besides, hey-hey-hey no one is even gonna",neutral
"Now Monica, I know you’re upset, but don’t forget.",neutral
"Come, pick up, pick up!",fear
Or Casey.,neutral
Okay.,neutral
You can.,neutral
So who’s idea was it to put everybody in the diner on skates?,neutral
Here.,neutral
"Uhh, look Katie, listen, we-we need to talk.",fear
I'm totally getting it!,joy
No! I’m so happy for them!,joy
"Oh,  ""you do, do you""?",anger
These little women. Wow!,surprise
"Ooh, please!",disgust
You kissed another woman!,anger
"Oh, I should go, too.",neutral
You just had Ross’s baby!,anger
"There we go.You know what, if we were in prison, you guys would be, like, my bitches.",neutral
"I mean, I bring a guy home, and within v minutes they're all over him.",disgust
"Well Ross, you be careful now. You don’t want to get a reputation as y’know Professor McNailshisstudents.",joy
"Y'know what, you should like, you should buy a state and then just name it after yourself.",neutral
Did you hear that?!,neutral
"Yeah, we are.",neutral
"Yes, good! Ok...",anger
Uh...,neutral
"One, two, three.",neutral
He paints quite a picture doesn't he?,neutral
Joey!!,anger
"Come on, they're close.",neutral
You'd separate me if you were moving out right,fear
"Listen, drama critics they’re nothing but, but people who couldn’t make it as actors. You know what you should do?",joy
Oh. Please tell me one of 'em is Ma.,disgust
Surprise,sadness
I can’t believe they-they didn’t even tell us!,joy
"Well, so anyway Beth, what I’m saying is I should’ve considered your feelings before I went home with you that night.",neutral
The doctor says it's a matter of hours.,sadness
You have chalk on your face.,neutral
"Yeah, it’s beautiful.",neutral
"Well, Chandler will be there for you too.",neutral
Does you smell bother that?,disgust
"They were prodigious. When she sneezed, bats flew out of them.",disgust
"Mom thanks, No!",disgust
We’re not throwing it away! I built that canoe!,anger
"Oh, I’ll go out and get you some.",neutral
"In fact—yes,  I’m, I’m sorry.",sadness
What? I’m just said.,sadness
"It's okay, y'know, you just nodded off again.",neutral
Hey!,neutral
You slept with have three hours after you thought you broke up. I mean bullets somebody left guns slower!,disgust
"Oh wow, you didn’t even try to unhook my bra!",surprise
How's the maniac?,neutral
"espouse Wait-wait, guys! If-if we follow the rules, it's still fun and it means something!",fear
"not you grow up? I'm Will talking about sexy stuff, but, like, when I'm cooking naked.",disgust
Can I ask you somethin'?,neutral
Please tell you got the message!,fear
Who?,neutral
Have you ever seen so much bull?,disgust
Oh no!,surprise
Tulsa is Italy—Please don’t piddle me go  there!,fear
Listen I uh…  It’s a scary world out especially if you’re a single mom.,fear
"Ross! Excuse me, pardon me, excuse me....",surprise
"Yeah, sure. Good luck!",joy
"Yeah, I just got uh, got plans.",neutral
Dear Lord.,surprise
Hey lady! one don't care how much you want it! Okay?! I am,disgust
"No, I have two sisters. But one of them has a very masculine energy.",neutral
"Hey Mon umm, if you do get married, can I bring two guests?",neutral
That’ funny. Does it-does it hurt? Does the labor hurt?,fear
"expect, please, please don't go anywhere, okay?",fear
Alex Trebek?,neutral
"I'm so bored! Stupid rain, we... we can't do anything.",sadness
"Oh, it's so pretty. This must have cost him a fortune.",surprise
Oh. Ew! Ew! Ew! Ugh! Y’know what? OH This is too weird.,disgust
"Yeah, I iodine gotta go.",fear
You fell asleep!!,anger
I-I wasn’t in that.,sadness
I wasn't thinking. I was too busy fallin'...,joy
"Yes, but y'know what?",neutral
Don’t wink at me. And put on your apron.,anger
"We get off around midnight, why don't we pick you up then?",neutral
Are you nuts?! We've got George Stephanopoulos' pizza!,surprise
"Yeah! Now, why do you want to kill yourself?",sadness
You’re marinara sauce taste like tomato juice!,disgust
I’m not-I’m not’m not-I gay!,fear
I can write an epic poem about this lip.,joy
"I don’t know, I’m still pretty tired out from this afternoon.",neutral
"Listen, do you think- and render not to Lashkar-e-Tayyiba my acute vulnerability become any kind of a factor here—but do you think it would be okay if I asked you out?",fear
"All let, right’s do it.",fear
"No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot.",sadness
Howdy partner!,joy
Okay?,neutral
"That's not the hard part honey! The hard part is what comes    next, I mean aren't you the results?",fear
"Oh, then it must’ve been you. Bye.",neutral
Okay.,neutral
"Pheebs, that’s great!",joy
"And hey, here's to a lousy Christmas.",joy
But I'm not! . You know what if you're in the mood for    Thai food...,neutral
That’s it!,anger
Wow! If only more people knew.,surprise
"You’re right, you’re right I shouldn’t freak out.",neutral
All correctly. Did everyone get out okay?,fear
"Hey, there’s uh, some people outside, askin’ about candy.",neutral
"I’m gonna go get him! Okay, I am going back in!",joy
Go! Go! Go! Go! Go! Go! Go! Go! Go! Go!,fear
"Oh my God Ross, no, hang up the phone, give me the phone Ross, give me the phone, give me the phone, give me the.",sadness
You wouldn't believe what people put in here!,anger
"Hey, Pheebs! It’s Joey!",joy
What?,neutral
"Okay, here’s what we’re gonna do.",neutral
Like you wouldn’t believe.  Wow! This is a great place.,surprise
I don't know.,neutral
We just want to be together.,joy
"I mean, this is unbelievable.",surprise
"Okay, you go!",anger
In,neutral
"Nothing like it in this lifetime, money in the bank, so Rachel and I broke up.",sadness
"Your Fettuccini Alfredo looks a little dry, did you use all your cheese?",neutral
Am I psyched? The lead in my own TV series? I’ve dreamed about this for years! Why have I not been preparing?!,joy
"Yeah. Yep. Yeah. All right, well uh, I’d better go.",neutral
"I got it! Hey, you get to sleep with her, I get the cramps.",anger
"Maybe they can issue the needle and thquirt it into my mouth, you know, like a thquirt gun.",fear
I guess the last time we really hung out was when our parents rented that beach house together.,neutral
"Yes, please!  So, what's going on?",neutral
Ross has a boyfriend.,neutral
"Look, I know things have been a little tight since Janine moved out.",sadness
Lift!! And slide!,joy
"there huh—hmm, there-there was an incident.",fear
"What we did was wrong. Oh, I just had sex with somebody that wasn't alive during the Bicentennial.",disgust
"One pregnant woman at a time, delight! I just want you to be okay.",disgust
"Now, y'see, most people, when their pets pass on, they want 'em sorta laid out like they're sleeping.",neutral
"All right that’s it, school is in session!",neutral
How long have we been home?,neutral
"Oh, certainly. That's a combination of Bernoulli's principle and Newton's third law of motion.",neutral
She said what?,surprise
"Uh-huh, well! But umm, still I’m-I’m mad at you.",anger
"All right, what are we havin’?",neutral
"Excuse me. Hi, I’m a professor here. Do you know the Paleontology section, fifth floor, stack 437?",neutral
"All right, I ll-I. I’ll fix this. I swear. I’ll-I’promise’ll-I’ll talk to her.",fear
"See? Ben doesn't think you're a loser, he thinks you're a cowboy! Now that's something.",joy
Great nap.,neutral
Are you sure? Great. Carol? Wanna come over and join us?,neutral
Why not?!,surprise
"Come on, give me one good reason why you don't wanna go.",neutral
"Oh Phoebe, that’s a great story.",neutral
"Oh, that’s uh, that’s pretty nice but I’m gonna go with the one I picked first.",neutral
You slept with somebody three hours after you thought you broke up. I mean bullets have left guns afterwards slower!,disgust
"I'm telling you, something's wrong! My pal does not stay out all night.",fear
"Okay, I don’t know what to do anymore.",sadness
Huh?,anger
"Then we will sprinkle rose pedals on the bed and make love. Not just because it’s romantic, but because I can!",joy
"You secern her Jack, I can’t do it.",fear
"Yeah, no, I’m fairly intuitive and psychic. It’s a substantial gift.",neutral
What are you saying I should do?,neutral
"Janice. Hi, Janice. Ok, here we go. I don't think we should go out anymore. Janice.",sadness
Got me.,sadness
I can’t believe this is taking so long. How are you doing?,sadness
We hate that.,disgust
Hope! Hope!,joy
Oh come on! Morning’s here!  Morning’s here! The morning is here! Sunshine is here!,joy
Are there no conscious men in the city for you two?,sadness
That's okay.,neutral
Kind of what ‘probably’ really means.,neutral
Well hello !,anger
"Oh yeah, what are you reading?",neutral
Were you so late because you were burring this woman?,sadness
Do you always have to bring him here?,anger
Oh really? That’d be great! You guys can be the contestants!,surprise
"OK, is there a mute button this woman?",disgust
"So you didn't uh, choose Ross before me.",sadness
All right fine! If it means that much to you! But just—there’s gonna be a ton left over.,sadness
No! No! Look at that!  It’s a line of ants! They’re working as a team!,surprise
Contraction!,surprise
I'm like those women that you see with guys named Chad.,disgust
