Utterance,Emotion
"Oh, thank you. You’re welcome.",joy
No-no-no! We gotta go! Come on!  Here we go.,fear
Is that my ass?,joy
What about these? These look the same?,neutral
Definitely!,joy
Not as each other!,neutral
"Oh, then no.",neutral
Hey!,joy
Hi!,anger
You look amazing. I'm the luckiest man in the world.,joy
"Ohh, you're about to get a little luckier.",joy
Let me see the earrings.,neutral
"Oh, honey, the earrings",neutral
They look great! Does your boyfriend have the best taste or what?,joy
My boyfriend really does have good taste!,joy
Thanks for picking out the earrings man.,neutral
Mm-Hm,neutral
"I know that there’s no hole there, I just really liked that picture.",neutral
Oh my God! Look at this!,surprise
"Okay, but there",neutral
I don’t care! The wires have come loose in your head!,anger
I just thought that if I could follow the wire I could find out what it did.,neutral
And did you?!,sadness
"No. It disappears back there behind that baseboard. For a minute there, I thought it went downstairs.",neutral
But it didn’t. Say hello to Mrs. Chatracus.,neutral
Oh my God.,surprise
Hello darling.,neutral
"Hello, Mrs. Chatracus.",neutral
"Okay, is everybody clear? We’re gonna pick it up…and move it. Now all we need is teamwork, okay? We’re gonna",neutral
"Ross, I really don’t think",neutral
Lift!! And slide!,joy
"Okay, here we go.",neutral
"All right everyone, lift!  And slide!!",joy
"All right Carl, we’re next. Now remember, what is not gonna be?",neutral
Another,neutral
That’s right! And what are you not gonna do?,neutral
"Well, I’m not gonna talk because",neutral
"I mean, I realize that his feelings may never completely go away, but",sadness
"Oh?my Gawd, I-I understand.",sadness
"I-I am so sorry, I’ll go.",sadness
"Good-bye Monica , I wish you a lifetime of happiness with him.",sadness
"Chandler,  you call me when this goes in the pooper.",neutral
I found my identical hand twin!,joy
"Ohh, you are",neutral
No!,neutral
But she just came up here!,surprise
That was Joey!,neutral
I wonder where she is. That is so weird.,neutral
"Yeah, well, she's probably talking to Richard.",neutral
Would you stop that!,anger
Do you wanna know the first thing she said when she came back from her lunch with Richard?,neutral
She didn't feel anything for him.,neutral
She loves you!,sadness
Really?,surprise
"Yes! Now, she feels terrible! She really wants to make up! You gotta find her.",anger
Okay.,neutral
Good.  I should really start wearing hats!,neutral
"I mean, why should I let them meet him?",neutral
"I mean, I bring a guy home, and within five minutes they're all over him.",disgust
"I mean, they're like- coyotes, picking off the weak members of the herd.",joy
Listen.,neutral
"As someone who's seen more than her fair share of bad beef, I'll tell you: that is not such a terrible thing.",neutral
"I mean, they're your friends, they're just looking out after you.",neutral
"I know. I just wish that once, I'd bring a guy home that they actually liked.",sadness
"Well, you do realise the odds of that happening are a little slimmer if they never get to meet the guy..",neutral
No-no-no-no.  Hey!,surprise
"Anyway, I should go. Okay, bye.",neutral
Hey sweetie.,neutral
"Hi sweetie. So, what was with all the whispering?",neutral
I can’t tell you. It’s a secret.,neutral
Secret? Married people aren’t supposed to have secrets between one another. We have too much love and respect for one another.,anger
Awww.  But still no.,neutral
"No I’m serious, we should tell each other",neutral
"Really? Okay, so why don’t you tell me what happened to Ross Junior year at",neutral
"Oh no-no, I can’t do that.",fear
"If you tell me, I’ll tell you what Phoebe said.",neutral
Okay.,neutral
Okay.,neutral
"So, Ross and I are going to",neutral
Oh my God. He threw up?,disgust
"No, he visited a little town south of throw up.  So what was Phoebe’s secret?",neutral
"Oh, Nancy Thompson from Phoebe’s old massage place is getting fired.",neutral
That’s it?! I gave up my,joy
That’s right! You lose sucker!!  Please still marry me.,joy
Oh hey! How was your audition?,joy
"I’m sorry, do I know you?",neutral
What are you doing?,neutral
"Nothing, I’m just practicing blowing you off because I’m gonna be a big movie star!",surprise
Oh! You got it?!,sadness
"Well no, not yet. But the audition went really good.",joy
What was it for?,neutral
"Oh, it’s this big budget period movie about these three Italian brothers who come to America around the turn of the century.",neutral
It’s really classy!,joy
"Oh, and the director is supposed to be the next next Martin Scorcese.",joy
The next next?,neutral
"Yeah, there’s this guy from Chicago who’s supposed to be the next Martin Scorcese, all right?",neutral
But then this guy’s right after him.,neutral
Hello!,joy
They loved me!,joy
Oh my God!,joy
"Are you kidding me? I never rent a movie without it!  Oh.  Uh, okay uh let me call you back.",surprise
What’s the matter?,neutral
They want me to be totally naked in the movie!,surprise
Wow!,surprise
I know! My grandmother’s gonna see this!,joy
Grandma’s gonna have to get in line.,joy
Oh please! It was such a big class! You never even noticed me!,joy
"What? Of course I did! You uh, you sat next to Sleepy Sleeperson.",surprise
Who?,neutral
"Oh uh, I had trouble remembering everyone’s name, so I-I kinda came up with nicknames.",neutral
Like the guy on the other side of you was Smelly von Brownshirt.,neutral
"Oh yeah. So umm, did you have a nickname for me?",neutral
"Umm, no. No.",neutral
Yes you did! What was it?,surprise
"Umm, it’s Cutie McPretty.",neutral
Ohh that’s so sweet!,joy
"Listen, I gotta tell ya, I-I’m having a great time!",joy
"Y’know how before you said it might be weird, the whole student teacher thing, and to be frank I thought it would be too, but it’s not.",surprise
I mean it’s not at all.,neutral
Dr. Geller!,joy
Burt!,joy
"Okay, so we got some more good rejections, lots of stuff to work on.",neutral
"Okay, shoot.",neutral
"Okay, um, oh, the zoo commercial.",neutral
I didn't get it?,neutral
"No. They said you 'Weren't believable as a human being.' So, you can work on that.",joy
"Okay, what else?",neutral
"Um, the off-Broadway play people said 'You were pretty but dumb.'",neutral
Oh.,sadness
"Oh no wait, I'm sorry, that's 'pretty dumb.'",neutral
Hey.,neutral
How's the maniac?,neutral
"Oh, well he's yummy. We did a little kissin'.",joy
"Phoebe, what are you doing?",surprise
"Oh, no, no, no, no. You know what, he's not into that stuff anymore. He quit for me.",neutral
"Pheebs, this guy has been obsessed with your sister, for God knows how long, okay, you don't just give up something like that.",disgust
"Look, he gave me his night vision goggles and everything.",joy
You're taking the word of a guy who has night vision goggles?,surprise
"What, he's not still following her. Do you think he is still following her?",surprise
"Pheebs, wake up and smell the restraining order.",disgust
What are you saying I should do?,neutral
"I think, that if you really like this guy, you should just trust him.",neutral
"Thank you, Monica.",joy
"Orrr, you could follow him and see where he goes.",neutral
"Oh, that's what I would do, forget mine.",surprise
Hey guys check it out! My mom sent me the paper!,joy
"Ooh, let’s see it!",joy
She’s not crazy is she?,surprise
No.,neutral
"So uh, how you doin’?",neutral
There he is!,joy
There’s our star!,joy
"So, so, what’d ya think?",neutral
Almost as good as that play with the two naked girls on the see-saw.,joy
I-I wasn’t in that.,sadness
"Wow, I have the spirit of an old Indian women living in mine.",neutral
So then you know?,joy
"The mailman was downstairs, so I brought up your mail.",neutral
"Oh, good. Thanks.",neutral
Now what is Fabutec?,neutral
"Okay, all right don’t judge me to much.",fear
Okay?,neutral
"Um, but I saw this info-mercial, and um, I swear to you I have never-ever bought anything on TV before, except for this mop.",neutral
"But there was this stuff on leg waxing, it just, it looked so amazing....",joy
"Oh, it’s incredible! I so want to be a Waxine girl.",joy
I know!!,joy
God. Do think it really doesn’t hurt? ‘Cause how can they do that?,fear
Hello! Organic substances recently discovered in the depths of the rain forest!,joy
They have the best stuff in there.,neutral
"Comin' through. Move, move.",anger
"Oh, 'scuse me. I was kinda using that machine.",joy
"Yeah, well, now you're kinda not.",disgust
But I saved it. I put my basket on top.,anger
"Oh, I'm sorry, is that your basket? It's really pretty. Unfortunately, I don't see suds.",anger
What?,surprise
"No suds, no save. Ok?",anger
What's goin' on?,neutral
"Hi, uh, nothing. That horrible woman just took my machine.",disgust
Was your basket on top?,neutral
"Yeah, but, there were no suds.",neutral
So?,neutral
"Well, you know, no suds, no save.",neutral
"No suds? Excuse me, hold on a second.  That's my friend's machine.",anger
"Hey, hey, hey, her stuff wasn't in it.",neutral
"Hey, hey, hey, that's not the rule and you know it.",anger
Cause it's good money! But that doesn't change the fact that    this is an evil blood sucking corporate machine!,anger
"Well, I think this is a great place to work!",joy
"Ok, are they listening?",anger
Varrrrrroom!,joy
Hey!,joy
Watch it lady!,anger
Varrrrrrrrrrom!,joy
Hey-hey good lookin’!,joy
Varrrrrrrrroom.,joy
"All right, I’ll leave.",sadness
My bed’s so boring.,sadness
Ross do you realise this is the first time in my life I’m doing something I actually care about.,anger
This is the first time in my life I’m doing something that I’m actually good at.,anger
I mean.,neutral
if you don’t get that...,anger
"No, hey, I get that, okay, I get that big time.",anger
"And I’m happy for ya, but I’m tired of having a relationship with your answering machine!",anger
"Okay, I don’t know what to do anymore.",sadness
Well neither do I!,joy
Hey!,anger
"I’m sorry I’m late, did I miss anything?",neutral
Joey stuffing 15,neutral
15?  Your personal best! (Ross takes an,surprise
Where were you?,neutral
"Oh, on a date. Yeah, I met this girl on the train going to a museum upstate.",neutral
"Oh, yeah! How did you meet her?",surprise
"Oh, which museum?",neutral
"No, answer his.",neutral
"Okay, it was just me and her at the back of the train, and I sat near the door, so she’d have to pass by me if she wanted to switch cars.",joy
She was totally at my mercy.,joy
Were you so late because you were burring this woman?,sadness
"No, I’m getting back down ‘cause she lives in Poughkeepsie.",neutral
"She seems really great, but she’s like totally great, but she lives two and a half hours away.",joy
How can she be great if she’s from Poughkeepsie?  That joke would’ve killed in Albany.,anger
"Done! I did it! Heh, who’s stupid now?",joy
"No, there is no way! It can",joy
Why is your family,neutral
He cannot play at our wedding!,anger
I mean everyone will leave!,anger
"I mean come on, that is just noise!",anger
It’s not even a song!,anger
